s,n,t,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,T,gpa,y,FR
BADM,310,Mgmt and Organizational Beh,9,119,96,71,68,24,9,1,4,0,1,0,0,0,402,3.4812935323383085,201301,0.31840796019900497
BADM,320,Principles of Marketing,32,124,122,86,67,36,21,18,9,3,4,5,0,0,527,3.3520683111954455,201301,0.29601518026565465
BADM,322,Marketing Research,7,28,10,0,41,0,0,10,0,0,3,0,0,1,100,3.2595959595959596,201301,0.35353535353535354
BADM,325,Consumer Behavior,5,19,41,23,11,2,1,3,2,0,0,0,0,0,107,3.486635514018691,201301,0.22429906542056074
BADM,335,Supply Chain Management Basics,3,12,12,4,4,0,0,0,0,0,0,0,0,0,35,3.6959999999999997,201301,0.42857142857142855
BADM,337,Practicum in Supply Chain Mgt,0,14,10,3,1,0,0,0,0,0,0,0,0,0,28,3.774642857142857,201301,0.5
BADM,350,IT for Networked Organizations,4,42,81,17,10,2,5,3,1,0,0,0,0,0,165,3.5911515151515148,201301,0.2787878787878788
BADM,352,Database Design and Management,3,9,14,9,12,3,2,1,1,1,0,0,0,0,55,3.3276363636363633,201301,0.21818181818181817
BADM,374,Management Decision Models,9,36,9,17,10,4,1,5,3,2,3,2,1,0,102,3.2809803921568625,201301,0.4411764705882353
BADM,378,Logistics Management,4,3,3,13,7,6,0,2,0,0,4,0,0,0,42,3.031428571428571,201301,0.16666666666666666
BADM,379,Business Process Improvement,1,4,13,16,9,2,3,1,0,0,0,0,0,0,49,3.3126530612244904,201301,0.10204081632653061
BADM,380,International Business,8,32,35,18,13,2,0,0,0,0,1,0,0,0,109,3.6122018348623848,201301,0.3669724770642202
BADM,381,Multinational Management,0,23,10,0,2,1,0,0,0,0,0,0,0,0,36,3.8158333333333325,201301,0.6388888888888888
BADM,382,International Marketing,3,7,20,13,8,1,1,0,0,0,1,1,0,0,55,3.406545454545454,201301,0.18181818181818182
BADM,420,Advanced Marketing Management,0,52,0,2,2,0,0,0,0,0,0,0,0,0,56,3.9403571428571427,201301,0.9285714285714286
BADM,445,Small Business Consulting,8,18,1,2,5,0,0,1,0,0,0,0,0,0,35,3.752285714285714,201301,0.7428571428571429
BADM,449,Business Policy and Strategy,26,146,97,56,32,9,3,4,3,0,1,0,1,1,379,3.628306878306878,201301,0.455026455026455
BADM,508,Leadership and Teams,0,7,15,21,13,0,0,0,0,0,0,0,0,0,56,3.428214285714286,201301,0.125
BADM,543,Technology Strategy,0,29,32,26,4,1,0,0,0,0,0,0,0,0,92,3.6379347826086956,201301,0.31521739130434784
BADM,544,Strategic Management,4,38,3,1,0,0,0,0,0,0,0,0,0,0,46,3.963913043478261,201301,0.9130434782608695
BADM,554,Enterprise Database Management,2,4,6,6,5,0,2,2,0,0,0,0,0,0,27,3.3207407407407405,201301,0.2222222222222222
BADM,572,Stat for Mgt Decision Making,9,12,4,1,1,3,1,0,0,0,0,0,1,0,32,3.6046875000000003,201301,0.65625
BADM,589,Project Management,16,39,17,17,4,2,2,2,0,1,0,0,0,0,100,3.6633,201301,0.55
BADM,590,Social Media Strategy,0,17,11,6,3,0,0,2,0,0,0,0,0,0,39,3.6243589743589744,201301,0.4358974358974359
BIOC,455,Technqs Biochem & Biotech,1,6,4,14,7,4,4,3,2,1,1,0,0,1,48,3.020638297872341,201301,0.14893617021276595
BIOE,202,Cell & Tissue Engineering Lab,0,15,6,10,0,0,0,0,0,0,0,0,0,0,31,3.7199999999999998,201301,0.4838709677419355
BIOE,414,Biomedical Instrumentation,0,4,3,1,7,8,4,2,2,0,1,1,1,1,35,2.67735294117647,201301,0.11764705882352941
BIOE,436,Senior Design II,16,6,0,0,2,0,0,1,0,0,0,0,0,0,25,3.84,201301,0.88
BTW,250,Principles Bus Comm,8,162,125,64,59,15,4,8,1,0,1,1,6,1,455,3.5188986784140965,201301,0.3744493392070485
BTW,261,Principles Tech Comm,0,43,0,0,4,0,0,0,0,0,0,0,0,0,47,3.9148936170212765,201301,0.9148936170212766
CEE,201,Systems Engrg & Economics,2,6,18,19,8,16,6,6,2,2,3,0,1,0,89,2.9553932584269664,201301,0.0898876404494382
CEE,202,Engineering Risk & Uncertainty,2,25,24,24,10,15,6,0,2,0,0,0,2,0,110,3.3033636363636365,201301,0.24545454545454545
CEE,300,Behavior of Materials,1,6,7,7,31,17,8,7,3,2,0,0,0,0,89,2.873033707865168,201301,0.07865168539325842
CEE,310,Transportation Engineering,1,17,24,18,13,7,6,2,1,1,0,0,3,0,93,3.211720430107527,201301,0.1935483870967742
CEE,330,Environmental Engineering,1,58,37,27,11,7,1,2,0,0,0,0,0,0,144,3.609166666666666,201301,0.4097222222222222
CEE,350,Water Resources Engineering,7,7,8,7,8,1,2,0,0,0,0,0,0,0,40,3.5,201301,0.35
CEE,360,Structural Engineering,3,22,12,10,13,8,8,3,5,4,1,0,8,0,97,2.8557731958762886,201301,0.25773195876288657
CEE,380,Geotechnical Engineering,2,12,16,22,26,14,9,10,4,5,3,1,4,1,129,2.8228906250000003,201301,0.109375
CEE,411,RR Project Design & Constr,0,1,9,10,11,2,1,1,0,0,0,0,0,0,35,3.2285714285714286,201301,0.02857142857142857
CEE,415,Geometric Design of Roads,1,4,5,5,11,7,4,4,0,0,0,1,0,0,42,2.9685714285714284,201301,0.11904761904761904
CEE,420,Construction Productivity,0,39,29,36,21,22,4,5,1,0,1,0,0,0,158,3.3293670886075946,201301,0.2468354430379747
CEE,460,Steel Structures I,1,15,9,14,6,5,12,5,1,0,1,0,0,0,69,3.1250724637681158,201301,0.2318840579710145
CEE,461,Reinforced Concrete I,1,8,7,25,14,12,10,4,1,2,0,0,0,0,84,3.0310714285714284,201301,0.10714285714285714
CEE,465,Design of Structural Systems,5,13,2,11,11,0,1,1,2,0,0,0,0,0,46,3.405217391304348,201301,0.391304347826087
CEE,470,Structural Analysis,13,9,6,10,6,3,2,0,0,0,0,0,0,0,49,3.5508163265306116,201301,0.4489795918367347
CEE,498,Special Topics,7,29,33,4,3,2,4,1,0,1,0,0,0,0,84,3.6359523809523804,201301,0.42857142857142855
CEE,528,Construction Data Modeling,3,12,4,4,3,0,0,0,0,0,0,0,0,0,26,3.730769230769231,201301,0.5769230769230769
CEE,570,Finite Element Methods,2,10,8,16,15,13,1,1,0,0,0,0,0,1,67,3.252727272727273,201301,0.18181818181818182
CEE,598,Special Topics,1,13,12,8,6,5,0,2,0,0,0,0,0,0,47,3.4474468085106382,201301,0.2978723404255319
CHBE,321,Thermodynamics,1,33,12,4,43,9,13,47,5,2,8,2,6,0,185,2.6542162162162164,201301,0.1837837837837838
CHBE,422,Mass Transfer Operations,4,37,6,3,43,3,4,37,8,2,4,1,3,2,157,2.8195483870967744,201301,0.2645161290322581
CHBE,424,Chemical Reaction Engineering,0,47,2,4,42,0,2,29,5,4,4,2,0,0,141,2.9526950354609927,201301,0.3333333333333333
CHBE,430,Unit Operations Laboratory,0,15,4,0,7,21,7,2,0,0,0,0,0,0,56,3.0725000000000002,201301,0.26785714285714285
CHBE,456,Polymer Science & Engineering,1,8,0,3,8,1,0,2,0,0,0,0,0,0,23,3.33304347826087,201301,0.391304347826087
CHEM,102,General Chemistry I,5,59,50,72,160,128,115,162,72,46,30,29,29,10,967,2.4282340647857885,201301,0.06687565308254964
CHEM,103,General Chemistry Lab I,0,548,102,61,46,14,19,22,8,0,12,0,35,6,873,3.527658592848905,201301,0.6320645905420992
CHEM,104,General Chemistry II,28,81,87,95,135,137,132,134,98,69,53,27,27,9,1112,2.4882230281051676,201301,0.09882139619220308
CHEM,105,General Chemistry Lab II,0,856,122,69,53,11,10,9,1,0,5,0,19,2,1157,3.7557142857142862,201301,0.7411255411255411
CHEM,108,"Chemistry, Everyday Phenomena",2,25,5,0,2,1,0,0,0,0,1,0,0,1,37,3.778333333333333,201301,0.75
CHEM,199,Undergraduate Open Seminar,18,320,11,4,6,1,0,0,0,0,2,0,2,4,368,3.9240659340659336,201301,0.9285714285714286
CHEM,204,Accelerated Chemistry II,15,20,15,21,27,23,21,28,15,5,2,2,5,0,199,2.750552763819095,201301,0.17587939698492464
CHEM,205,Accelerated Chemistry Lab II,14,31,18,24,36,21,11,23,8,1,9,0,5,0,201,2.9122885572139308,201301,0.22388059701492538
CHEM,232,Elementary Organic Chemistry I,14,63,21,49,125,55,90,64,13,5,2,1,0,3,505,2.866175298804781,201301,0.15338645418326693
CHEM,233,Elementary Organic Chem Lab I,5,85,93,126,119,50,32,24,6,2,1,0,0,2,545,3.2184714548802944,201301,0.16574585635359115
CHEM,236,Fundamental Organic Chem I,0,8,13,6,7,2,6,1,4,0,0,1,4,1,53,2.8723076923076927,201301,0.15384615384615385
CHEM,312,Inorganic Chemistry,1,6,9,3,14,12,14,6,3,0,1,0,2,0,71,2.7561971830985916,201301,0.09859154929577464
CHEM,315,Instrumental Chem Systems Lab,5,17,10,15,15,9,7,2,0,1,2,0,1,0,84,3.182380952380952,201301,0.2619047619047619
CHEM,332,Elementary Organic Chem II,11,58,41,22,41,34,23,19,13,13,9,7,2,3,296,2.9276109215017065,201301,0.2354948805460751
CHEM,360,Chemistry of the Environment,0,15,22,13,23,15,17,16,0,0,0,0,0,0,121,3.0139669421487603,201301,0.12396694214876033
CHEM,436,Fundamental Organic Chem II,10,13,15,20,20,15,10,15,22,7,9,5,7,1,169,2.5321428571428575,201301,0.13690476190476192
CHEM,442,Physical Chemistry I,2,8,3,9,7,6,3,2,2,0,3,0,0,0,45,3.007333333333333,201301,0.2222222222222222
CHEM,530,Structure and Spectroscopy,0,12,5,11,6,0,0,1,0,0,0,0,0,0,35,3.5137142857142853,201301,0.34285714285714286
CHLH,100,Contemporary Health,6,39,38,22,9,10,2,1,2,0,2,1,4,0,136,3.3756617647058826,201301,0.33088235294117646
CHLH,101,Introduction to Public Health,1,142,86,58,44,11,10,18,8,2,1,0,4,0,385,3.424545454545454,201301,0.37142857142857144
CHLH,199,Undergraduate Open Seminar,12,83,3,8,4,1,1,0,0,0,0,1,1,0,114,3.81859649122807,201301,0.8333333333333334
CHLH,206,Human Sexuality,15,221,79,48,83,36,13,29,7,1,8,4,12,0,556,3.328920863309352,201301,0.4244604316546763
CHLH,210,Community Health Organizations,23,54,13,6,21,4,1,3,1,2,0,0,0,0,128,3.6096093750000002,201301,0.6015625
CHLH,244,Health Statistics,0,31,11,2,1,1,1,1,0,0,0,0,2,1,51,3.6206,201301,0.62
CHLH,250,Health Care Systems,62,31,36,16,7,9,2,2,0,0,1,1,0,0,167,3.6692215568862268,201301,0.5568862275449101
CHLH,260,Introduction to Medical Ethics,59,51,5,4,9,3,1,4,0,1,0,0,1,0,138,3.7560869565217394,201301,0.7971014492753623
CHLH,274,Introduction to Epidemiology,6,20,25,39,21,15,10,8,9,2,4,1,1,0,161,3.0455279503105595,201301,0.16149068322981366
CHLH,304,Foundations of Health Behavior,58,29,25,10,7,2,1,3,2,0,0,0,1,0,138,3.703333333333333,201301,0.6304347826086957
CHLH,380,Orientation to Internship,0,117,0,1,1,0,0,0,0,0,0,0,0,0,119,3.9859663865546215,201301,0.9831932773109243
CHLH,409,Women's Health,0,32,2,4,0,0,0,0,0,0,0,0,0,0,38,3.9121052631578945,201301,0.8421052631578947
CHLH,410,Public Health Practice,0,54,0,0,38,0,0,9,0,0,0,0,0,0,101,3.4455445544554455,201301,0.5346534653465347
CHLH,415,International Health,0,61,20,13,6,2,1,2,3,0,0,1,1,0,110,3.600363636363636,201301,0.5545454545454546
CHLH,421,Health Data Analysis,2,40,26,7,25,10,3,6,2,1,1,2,0,0,125,3.3154399999999997,201301,0.336
CHLH,455,Health Services Financing,6,37,8,6,12,2,4,1,2,0,1,0,0,0,79,3.523291139240506,201301,0.5443037974683544
CHLH,457,Health Planning,1,40,12,8,18,1,0,1,0,0,1,0,1,0,83,3.546385542168675,201301,0.4939759036144578
CHLH,458,Health Administration,4,47,20,16,2,0,2,0,0,1,0,0,1,0,93,3.684623655913978,201301,0.5483870967741935
CHLH,469,Environmental Health,17,21,13,7,4,2,1,0,0,0,0,0,0,0,65,3.733692307692308,201301,0.5846153846153846
CHLH,494,Special Topics,30,8,2,2,0,0,0,2,0,0,0,0,0,0,44,3.8636363636363638,201301,0.8636363636363636
CHLH,577,Health Program Evaluation,1,19,5,1,0,0,0,0,0,0,0,0,0,0,26,3.9107692307692306,201301,0.7692307692307693
CI,404,Tchg and Assessing Sec Sch Stu,7,9,5,0,0,0,0,1,0,0,0,0,0,0,22,3.834090909090909,201301,0.7272727272727273
CI,415,"Lang Varieties,Cult,& Learning",19,62,12,5,6,1,0,0,0,0,0,0,0,0,105,3.8605714285714288,201301,0.7714285714285715
CI,475,Teach Elem Rdg & Lang Arts I,5,24,2,2,0,0,0,1,0,0,0,0,0,0,34,3.8823529411764706,201301,0.8529411764705882
CLCV,100,Vocab Building-GRK & LAT Roots,0,8,5,7,9,8,2,6,0,2,1,1,6,1,56,2.600181818181818,201301,0.14545454545454545
CLCV,102,Medical Terms-GRK & LAT Roots,0,32,43,27,25,18,6,1,2,3,3,0,0,0,160,3.2818125,201301,0.2
CLCV,111,Mythology of Greece and Rome,19,52,27,18,13,7,2,0,2,1,2,1,1,1,146,3.5359999999999996,201301,0.4896551724137931
CLCV,115,Mythology of Greece and Rome,45,185,75,36,34,13,10,2,2,1,3,0,4,0,410,3.6263658536585366,201301,0.5609756097560976
CMN,112,Oral & Written Comm II,0,19,2,1,0,0,0,0,0,0,0,0,0,0,22,3.9395454545454545,201301,0.8636363636363636
CMN,212,Intro to Organizational Comm,16,21,19,8,9,4,3,2,2,2,0,0,0,0,86,3.4772093023255817,201301,0.43023255813953487
CMN,220,Communicating Public Policy,2,21,2,6,9,3,2,1,0,0,0,0,0,0,46,3.499782608695652,201301,0.5
CMN,230,Intro to Interpersonal Comm,20,37,27,11,17,8,6,7,3,2,0,0,4,1,143,3.3220422535211274,201301,0.4014084507042254
CMN,232,Intro to Intercultural Comm,2,16,8,11,5,3,6,7,2,2,0,1,0,0,63,3.105555555555555,201301,0.2857142857142857
CMN,260,Intro to Health Communication,0,7,21,8,13,8,2,3,1,0,0,1,1,0,65,3.1549230769230765,201301,0.1076923076923077
CMN,277,Intro to Mediated Comm,5,25,30,27,28,23,18,18,15,5,6,3,5,3,211,2.803221153846153,201301,0.14423076923076922
CMN,321,Strategies of Persuasion,0,9,9,9,34,14,16,24,9,5,20,7,13,3,172,2.1895266272189344,201301,0.05325443786982249
CMN,323,Argumentation,0,10,22,12,0,2,0,1,0,0,0,0,0,0,47,3.57531914893617,201301,0.2127659574468085
CMN,326,Mass Media and the Audience,3,12,8,13,7,8,2,2,1,0,0,0,0,1,57,3.309642857142857,201301,0.26785714285714285
CMN,336,Family Communication,0,7,3,4,4,1,1,2,2,0,3,0,3,0,30,2.655666666666667,201301,0.23333333333333334
CMN,368,Sexual Communication,19,103,16,18,64,3,8,15,1,2,10,1,3,1,264,3.309163498098859,201301,0.46387832699619774
CPSC,116,The Global Food Production Web,0,148,0,0,50,0,0,1,0,0,0,0,0,0,199,3.7386934673366836,201301,0.7437185929648241
CPSC,241,Intro to Applied Statistics,2,5,3,1,5,6,1,5,2,2,0,1,2,0,35,2.638857142857143,201301,0.2
CPSC,418,Crop Growth and Management,57,9,0,4,2,0,2,0,0,1,0,0,0,0,75,3.857466666666667,201301,0.88
CPSC,542,Applied Statistical Methods II,2,9,9,4,9,7,0,2,0,1,0,0,0,0,43,3.2876744186046514,201301,0.2558139534883721
CS,101,Intro Computing: Engrg & Sci,104,85,71,67,44,45,38,24,22,14,5,4,8,5,536,3.1853295668549904,201301,0.3559322033898305
CS,105,Intro Computing: Non-Tech,59,181,86,84,80,34,27,21,5,7,4,0,5,2,595,3.3940809443507587,201301,0.40472175379426645
CS,173,Discrete Structures,19,57,51,48,58,37,31,30,14,11,10,8,9,4,387,2.896605744125327,201301,0.19843342036553524
CS,199,Undergraduate Open Seminar,0,36,0,0,1,0,0,2,0,0,0,0,4,1,44,3.511627906976744,201301,0.8372093023255814
CS,210,Ethical & Professional Issues,0,46,1,0,31,1,0,8,0,0,2,0,0,0,89,3.3858426966292132,201301,0.5168539325842697
CS,225,Data Structures,15,77,75,22,49,25,17,56,0,0,33,0,22,0,391,2.851329923273657,201301,0.23529411764705882
CS,241,System Programming,6,18,16,25,30,14,8,17,23,0,8,0,21,2,188,2.496774193548387,201301,0.12903225806451613
CS,357,Numerical Methods I,2,91,42,7,22,11,4,6,3,0,4,0,3,0,195,3.462307692307693,201301,0.47692307692307695
CS,398,Computer Architecture,9,34,24,5,54,8,6,25,3,0,13,0,16,0,197,2.751675126903553,201301,0.2182741116751269
CS,411,Database Systems,16,87,12,15,43,0,2,8,0,0,0,0,0,0,183,3.5827868852459015,201301,0.5628415300546448
CS,418,Interactive Computer Graphics,5,68,1,25,21,8,5,5,0,2,6,0,1,0,147,3.3577551020408167,201301,0.4965986394557823
CS,421,Progrmg Languages & Compilers,17,56,8,10,12,7,9,19,2,0,7,0,3,1,151,3.191066666666667,201301,0.4866666666666667
CS,425,Distributed Systems,7,9,17,6,9,4,2,2,2,1,1,0,4,1,65,3.0996875000000004,201301,0.25
CS,431,Embedded Systems,8,13,3,10,13,8,2,0,0,0,0,0,0,0,57,3.3917543859649126,201301,0.3684210526315789
CS,433,Computer System Organization,3,14,7,6,6,4,0,1,0,0,0,0,1,0,42,3.4369047619047626,201301,0.40476190476190477
CS,438,Communication Networks,4,13,9,3,13,4,1,7,1,1,5,0,8,0,69,2.681594202898551,201301,0.2463768115942029
CS,440,Artificial Intelligence,3,19,7,4,17,7,7,7,8,1,6,2,0,2,90,2.83,201301,0.25
CS,450,Numerical Analysis,1,16,4,7,11,1,5,20,3,0,4,0,8,1,81,2.529,201301,0.2125
CS,461,Computer Security I,4,5,16,10,23,5,10,5,2,0,2,0,0,0,82,3.0367073170731707,201301,0.10975609756097561
CS,463,Computer Security II,0,15,0,0,8,0,0,6,0,0,3,0,1,0,33,3.0,201301,0.45454545454545453
CS,525,Advanced Distributed Systems,5,7,12,2,0,0,0,0,0,0,0,0,0,0,26,3.7961538461538455,201301,0.46153846153846156
CS,565,Human-Computer Interaction,1,7,10,4,7,0,0,3,0,0,0,0,1,0,33,3.303636363636364,201301,0.24242424242424243
DANC,100,Intro to Contemporary Dance,10,70,20,4,3,5,1,0,0,0,0,0,0,0,113,3.8176991150442476,201301,0.7079646017699115
EALC,250,Intro to Japanese Culture,12,36,38,26,16,10,8,5,0,0,0,0,0,0,151,3.4528476821192053,201301,0.31788079470198677
EALC,285,Intro to Korea Through Film,3,10,4,0,2,3,0,1,0,0,0,0,2,0,25,3.3076000000000003,201301,0.52
ECE,210,Analog Signal Processing,10,51,26,22,27,41,13,42,13,0,18,4,8,1,276,2.7630181818181816,201301,0.22181818181818183
ECE,310,Digital Signal Processing,7,18,26,5,25,9,6,14,22,2,4,2,8,1,149,2.687972972972973,201301,0.16891891891891891
ECE,311,Digital Signal Processing Lab,3,20,7,4,3,3,3,3,2,0,1,0,7,1,57,2.9526785714285713,201301,0.4107142857142857
ECE,313,Probability with Engrg Applic,9,17,14,25,56,36,11,33,6,1,9,0,2,1,220,2.806986301369863,201301,0.1187214611872146
ECE,329,Fields and Waves I,12,29,26,16,44,13,10,15,12,2,1,0,3,2,185,3.0404918032786883,201301,0.22404371584699453
ECE,330,Power Ckts & Electromechanics,2,27,13,19,34,9,12,21,3,0,8,1,1,0,150,2.911,201301,0.19333333333333333
ECE,333,Green Electric Energy,5,15,9,9,15,11,3,7,3,3,0,0,0,0,80,3.092,201301,0.25
ECE,340,Semiconductor Electronics,22,26,16,15,46,16,26,36,19,10,8,4,7,2,253,2.66804780876494,201301,0.19123505976095617
ECE,342,Electronic Circuits,17,16,12,25,30,19,25,21,7,3,1,2,3,2,183,2.863480662983425,201301,0.18232044198895028
ECE,343,Electronic Circuits Laboratory,2,36,19,8,2,1,0,0,0,0,0,0,0,0,68,3.7800000000000002,201301,0.5588235294117647
ECE,385,Digital Systems Laboratory,6,55,48,33,23,21,11,4,5,3,1,2,0,1,213,3.3180660377358495,201301,0.28773584905660377
ECE,391,Computer Systems Engineering,2,9,7,16,22,9,8,16,6,1,4,4,7,0,111,2.5375675675675673,201301,0.0990990990990991
ECE,395,Advanced Digital Projects Lab,6,11,2,1,0,2,0,0,0,0,0,0,0,0,22,3.818636363636364,201301,0.7727272727272727
ECE,411,Computer Organization & Design,2,7,9,7,3,9,4,7,6,2,2,1,2,1,62,2.6891803278688524,201301,0.14754098360655737
ECE,416,Biosensors,10,5,13,7,0,1,0,1,2,0,0,0,0,0,39,3.5648717948717947,201301,0.38461538461538464
ECE,418,Image & Video Processing,4,7,2,3,5,1,1,3,0,0,0,0,0,0,26,3.3588461538461543,201301,0.4230769230769231
ECE,420,Embedded DSP Laboratory,15,7,8,3,0,0,0,0,0,0,0,0,0,0,33,3.859090909090909,201301,0.6666666666666666
ECE,431,Electric Machinery,1,8,14,1,12,14,0,4,1,0,0,0,2,0,57,3.0484210526315785,201301,0.15789473684210525
ECE,444,IC Device Theory & Fabrication,7,5,17,9,12,5,1,1,0,0,0,0,1,0,58,3.345517241379311,201301,0.20689655172413793
ECE,445,Senior Design Project Lab,11,39,14,11,14,16,4,11,10,0,3,0,1,0,134,3.162313432835821,201301,0.373134328358209
ECE,483,Analog IC Design,3,4,7,9,7,4,1,1,1,0,0,0,1,0,38,3.193157894736842,201301,0.18421052631578946
ECE,486,Control Systems,8,16,0,11,5,0,2,2,0,3,0,0,1,0,48,3.339166666666667,201301,0.5
ECE,490,Introduction to Optimization,2,7,4,3,2,2,2,1,1,0,0,0,1,0,25,3.2136,201301,0.36
ECE,515,Control System Theory & Design,5,12,8,10,2,2,0,0,0,0,0,0,0,0,39,3.641025641025641,201301,0.4358974358974359
ECE,534,Random Processes,2,12,8,0,4,1,0,0,0,0,0,0,0,1,28,3.704814814814815,201301,0.5185185185185185
ECE,549,Computer Vision,18,22,7,0,4,0,0,1,1,0,0,0,0,0,53,3.7992452830188674,201301,0.7547169811320755
ECON,102,Microeconomic Principles,0,173,194,90,173,115,65,42,31,17,8,4,8,0,920,3.0980869565217395,201301,0.18804347826086956
ECON,103,Macroeconomic Principles,59,114,103,159,203,120,121,156,82,56,34,19,33,4,1263,2.6854328832406673,201301,0.1374106433677522
ECON,202,Economic Statistics I,14,106,36,38,107,32,26,75,11,16,20,4,19,2,506,2.813511904761904,201301,0.23809523809523808
ECON,203,Economic Statistics II,65,81,74,99,106,82,75,87,33,29,30,28,31,8,828,2.699243902439025,201301,0.17804878048780487
ECON,302,Inter Microeconomic Theory,17,112,107,74,84,78,63,56,65,39,21,25,44,2,787,2.6399108280254775,201301,0.1643312101910828
ECON,303,Inter Macroeconomic Theory,8,19,22,21,30,23,21,13,14,7,5,3,2,1,189,2.7910106382978723,201301,0.14361702127659576
ECON,411,Public Sector Economics,2,4,4,10,9,1,2,2,4,2,3,2,1,2,48,2.6954347826086953,201301,0.13043478260869565
ECON,414,Urban Economics,0,7,1,1,17,0,0,9,0,0,0,0,0,0,35,2.9714285714285715,201301,0.2
ECON,450,Development Economics,3,10,7,5,6,3,1,1,0,0,0,0,0,0,36,3.4633333333333334,201301,0.3611111111111111
ECON,462,Macroeconomic Policy,9,1,10,3,3,1,0,0,3,0,0,0,0,0,30,3.445666666666667,201301,0.3333333333333333
ECON,471,Intro to Applied Econometrics,0,8,8,8,8,4,2,0,0,0,0,0,0,1,39,3.3510526315789475,201301,0.21052631578947367
ECON,484,Law and Economics,3,5,4,5,12,5,4,5,4,3,3,0,3,1,57,2.6012500000000003,201301,0.14285714285714285
ECON,490,Behavioral Economics,2,7,2,9,1,1,0,1,0,0,0,0,0,0,23,3.5208695652173914,201301,0.391304347826087
ECON,490,Financial Economics,1,7,2,6,5,4,4,3,2,0,2,0,0,1,37,2.935,201301,0.2222222222222222
ECON,490,Game Theory,5,4,5,1,10,1,2,0,0,0,0,0,2,0,30,3.1670000000000003,201301,0.3
ECON,567,Microeconomics for Business,3,27,17,3,3,1,1,0,0,0,0,0,0,0,55,3.7523636363636363,201301,0.5454545454545454
EIL,411,Intro to TESL Methodology,0,11,9,1,1,0,0,0,0,0,0,0,0,0,22,3.789090909090909,201301,0.5
ENG,333,"Creativity, Innovation, Vision",5,15,5,2,4,1,0,1,0,0,0,0,2,0,35,3.4765714285714284,201301,0.5714285714285714
ENG,360,Lect in Engrg Entrepreneurship,5,52,25,10,15,1,0,1,0,0,0,0,0,0,109,3.694678899082569,201301,0.5229357798165137
ENG,471,Seminar Energy & Sustain Engrg,6,14,14,4,3,0,0,0,0,0,0,0,0,0,41,3.748780487804878,201301,0.4878048780487805
ENGL,109,Intro to Fiction-ACP,0,25,19,20,10,8,1,2,2,0,1,0,0,0,88,3.3904545454545456,201301,0.2840909090909091
ENGL,120,Science Fiction,7,6,4,2,1,4,0,0,0,0,0,0,2,0,26,3.346923076923077,201301,0.5
ENGL,202,Medieval Lit and Culture,0,6,12,7,4,1,0,0,1,0,0,0,0,0,31,3.4738709677419353,201301,0.1935483870967742
ENGL,218,Introduction to Shakespeare,0,8,3,4,3,2,0,1,0,0,0,0,2,0,23,3.1595652173913042,201301,0.34782608695652173
EPS,201,Foundations of Education,8,5,5,2,1,0,0,0,0,0,0,0,0,1,22,3.8099999999999996,201301,0.6190476190476191
EPS,202,Foundations of Education-ACP,0,19,3,0,1,0,0,0,0,0,0,0,0,0,23,3.9134782608695655,201301,0.8260869565217391
EPSY,201,Educational Psychology,14,105,29,10,5,0,0,0,0,0,0,0,0,1,164,3.869509202453987,201301,0.7300613496932515
EPSY,220,Career Theory and Practice,25,50,14,9,13,0,0,7,1,0,1,0,4,1,125,3.524354838709678,201301,0.6048387096774194
EPSY,420,Theories of Psychotherapy,0,6,11,9,32,19,15,8,10,3,2,1,2,0,118,2.6727118644067795,201301,0.05084745762711865
EPSY,480,Educational Statistics,8,36,0,9,0,0,1,0,0,0,0,0,0,1,55,3.8574074074074076,201301,0.8148148148148148
EPSY,581,Applied Regression Analysis,2,9,3,1,3,3,0,0,0,0,0,0,0,0,21,3.5880952380952387,201301,0.5238095238095238
ESE,311,Environmental Issues Today,7,8,5,6,5,4,1,0,0,0,0,0,0,0,36,3.509444444444444,201301,0.4166666666666667
