,Year,Term,Subject,Number,Course Title,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Total
2032,2011,1,PHIL,102,Logic and Reasoning,2,58,43,38,44,28,15,8,5,2,1,1,7,1,253
2033,2011,1,PHIL,103,Logic and Reasoning QR II,1,8,1,1,4,0,2,1,1,0,0,0,2,0,21
2034,2011,1,PHIL,202,Symbolic Logic,8,6,2,2,1,5,1,3,0,0,1,0,0,0,29
2035,2011,1,PHIL,203,Ancient Philosophy,0,12,19,19,7,10,0,2,0,0,0,0,1,0,70
2036,2011,1,PHIL,206,Early Modern Philosophy,4,8,11,10,13,8,6,5,2,2,2,0,1,0,72
2037,2011,1,PHIL,422,Recent Developments in Ethics,0,10,2,8,1,1,1,1,0,0,0,0,0,0,24
2038,2011,1,PHYS,101,College Physics: Mech & Heat,32,43,37,46,38,48,51,53,33,32,20,29,12,3,477
2039,2011,1,PHYS,102,College Physics: E&M & Modern,25,31,26,24,14,39,15,22,24,10,6,9,1,2,248
2040,2011,1,PHYS,211,University Physics: Mechanics,194,145,75,81,59,61,49,43,36,22,19,32,21,4,841
2041,2011,1,PHYS,212,University Physics: Elec & Mag,78,103,94,51,87,139,88,124,96,69,62,61,28,8,1088
2042,2011,1,PHYS,213,Univ Physics: Thermal Physics,28,32,54,61,76,50,64,50,45,7,13,11,17,3,511
2043,2011,1,PHYS,214,Univ Physics: Quantum Physics,22,31,44,56,89,41,69,34,54,8,13,10,10,11,492
2044,2011,1,PHYS,225,Relativity & Math Applications,14,18,14,11,16,11,6,8,7,4,1,3,1,2,116
2045,2011,1,PHYS,325,Classical Mechanics I,7,19,17,5,10,7,3,6,1,4,2,0,0,0,81
2046,2011,1,PHYS,326,Classical Mechanics II,3,7,8,10,1,3,2,3,0,2,1,1,0,0,41
2047,2011,1,PHYS,401,Classical Physics Lab,3,10,3,3,1,1,3,0,1,0,0,0,2,0,27
2048,2011,1,PHYS,419,"Space, Time, and Matter-ACP",0,11,8,3,2,3,0,1,1,0,0,0,2,0,31
2049,2011,1,PHYS,427,Thermal & Statistical Physics,1,3,5,2,2,3,7,1,2,0,0,1,1,0,28
2050,2011,1,PHYS,435,Electromagnetic Fields I,1,13,12,15,12,0,3,1,2,0,1,0,0,1,61
2051,2011,1,PHYS,436,Electromagnetic Fields II,12,16,6,6,1,0,0,1,0,0,0,0,0,0,42
2052,2011,1,PHYS,460,Condensed Matter Physics,8,8,7,3,6,2,0,1,0,0,0,0,0,1,36
2053,2011,1,PHYS,486,Quantum Physics I,9,14,12,4,9,8,4,3,2,1,1,0,0,0,67
2054,2011,1,PHYS,487,Quantum Physics II,5,6,9,4,1,3,1,0,2,0,0,0,1,0,32
2055,2011,1,PLPA,200,"Plants, Pathogens, and People",0,39,0,0,21,0,0,5,0,0,0,0,0,0,65
2056,2011,1,POL,115,Intro to Polish Culture,6,20,19,9,3,0,0,0,0,0,0,0,0,1,58
2057,2011,1,PS,100,Intro to Political Science,1,19,28,24,64,34,15,32,15,7,3,2,5,1,250
2058,2011,1,PS,101,Intro to US Gov & Pol,4,36,15,12,34,34,27,31,13,2,5,6,5,1,225
2059,2011,1,PS,201,US Racial & Ethnic Politics,4,22,21,13,36,10,10,5,3,1,0,0,3,3,131
2060,2011,1,PS,230,Intro to Pol Research,0,12,4,8,2,3,1,1,1,1,2,0,4,1,40
2061,2011,1,PS,280,Intro to Intl Relations,1,42,36,38,42,16,14,15,15,1,6,1,12,2,241
2062,2011,1,PSYC,100,Intro Psych,58,255,129,210,347,132,89,168,34,26,21,13,26,11,1519
2063,2011,1,PSYC,201,Intro to Social Psych,137,87,45,29,32,13,10,12,2,3,1,2,0,1,374
2064,2011,1,PSYC,216,Child Psych,0,81,0,0,98,0,0,48,0,0,22,0,11,2,262
2065,2011,1,PSYC,224,Cognitive Psych,2,74,0,0,64,0,0,49,0,0,27,0,7,0,223
2066,2011,1,PSYC,230,Perception & Sensory Processes,0,64,0,0,30,0,0,15,0,0,10,0,7,1,127
2067,2011,1,PSYC,235,Intro to Statistics,14,8,8,3,3,0,2,3,0,1,2,0,3,0,47
2068,2011,1,PSYC,239,Community Psych,13,15,12,9,11,8,3,3,2,0,2,0,1,0,79
2069,2011,1,PSYC,245,Industrial Org Psych,23,22,9,7,13,8,7,3,5,0,0,0,6,2,105
2070,2011,1,PSYC,248,Learning and Memory,0,100,0,0,72,0,0,29,0,0,1,0,0,1,203
2071,2011,1,PSYC,250,Psych of Personality,11,20,21,14,24,18,12,7,5,4,2,1,0,2,141
2072,2011,1,PSYC,318,Psych of the Infant,0,22,5,10,14,1,7,8,1,1,1,1,1,0,72
2073,2011,1,PSYC,331,Cognitive Psych Lab,2,4,5,4,4,2,0,3,1,1,0,0,2,0,28
2074,2011,1,PSYC,358,Human Factors,10,14,10,14,13,16,0,4,3,0,6,0,4,1,95
2075,2011,1,PSYC,414,"Brain, Learning, and Memory",5,32,4,7,15,4,1,5,0,0,1,0,1,0,75
2076,2011,1,PSYC,465,Personality and Soc Dev,12,16,8,9,8,2,2,5,3,2,2,0,0,0,69
2077,2011,1,REHB,330,Disability in American Society,0,66,29,15,9,3,0,0,0,0,1,0,0,0,123
2078,2011,1,RLST,110,World Religions,6,80,55,58,62,23,20,13,7,5,1,0,1,2,333
2079,2011,1,RLST,132,Zen,2,10,12,8,6,0,0,0,0,0,0,0,0,0,38
2080,2011,1,RLST,403,Women in Muslim Societies,5,7,3,3,0,1,1,1,0,0,1,0,0,0,22
2081,2011,1,RST,130,Foundations of Sport Mgt,0,23,28,9,23,2,2,3,0,0,0,0,0,2,92
2082,2011,1,RST,199,Undergraduate Open Seminar,32,5,2,1,1,0,0,0,0,0,0,0,0,0,41
2083,2011,1,RST,330,Leisure and Consumer Culture,10,70,24,7,7,6,3,2,0,0,0,0,0,0,129
2084,2011,1,RST,354,Legal Aspects of Sport,1,6,10,16,9,8,5,1,0,1,0,0,0,0,57
2085,2011,1,RST,370,Research Methods & Analysis,1,10,19,7,12,8,5,0,7,1,1,0,1,0,72
2086,2011,1,SCAN,252,Viking Sagas in Translation,0,6,9,5,8,0,0,1,0,0,1,0,0,0,30
2087,2011,1,SHS,120,"Child, Comm, & Lang Ability",0,382,0,0,259,0,0,64,0,0,13,0,11,4,733
2088,2011,1,SHS,121,American Sign Language I,5,27,25,14,15,8,6,5,3,2,1,0,3,0,114
2089,2011,1,SHS,170,Intro Hum Comm Sys & Disorders,9,22,23,19,30,12,5,9,4,2,1,1,3,0,140
2090,2011,1,SHS,221,American Sign Language II,5,7,2,3,1,0,1,1,0,1,0,0,2,0,23
2091,2011,1,SHS,222,Lang&Culture Deaf Communities,24,29,19,11,10,11,5,4,5,1,1,1,4,0,125
2092,2011,1,SHS,271,Communication and Aging,22,14,7,0,0,0,1,0,1,0,0,0,0,0,45
2093,2011,1,SHS,321,American Sign Language III,1,3,2,3,3,2,3,2,2,1,0,0,0,0,22
2094,2011,1,SOC,100,Introduction to Sociology,49,140,133,64,48,28,15,13,5,2,6,3,9,0,515
2095,2011,1,SOC,200,Intro to Sociological Theory,8,28,19,11,6,2,2,1,0,0,0,0,0,0,77
2096,2011,1,SOC,275,Criminology,0,52,32,3,5,1,0,1,0,0,0,0,0,0,94
2097,2011,1,SOC,350,Technology and Society,1,23,0,0,5,0,0,0,0,0,0,0,0,1,30
2098,2011,1,SOC,380,Social Research Methods,5,31,19,4,6,1,1,0,2,0,1,0,0,1,71
2099,2011,1,SOC,470,Social Movements,1,3,2,3,2,3,4,4,4,1,0,0,3,0,30
2100,2011,1,SOCW,200,Introduction to Social Work,9,20,27,19,8,16,6,7,2,1,0,1,2,1,119
2101,2011,1,SOCW,321,Social Entre & Social Change,8,14,4,6,6,4,4,1,0,0,0,0,1,2,50
2102,2011,1,SOCW,410,Social Welfare Pol and Svcs,1,13,23,12,3,5,2,1,0,0,0,0,0,0,60
2103,2011,1,SOCW,589,Social Work and the Law,0,17,20,14,8,1,0,0,0,0,0,0,0,0,60
2104,2011,1,SPED,117,The Culture of Disability,65,138,34,21,15,2,7,4,3,1,4,0,5,0,299
2105,2011,1,SPED,322,Intro Intellectual Disability,0,16,0,0,29,0,0,11,0,0,3,0,0,0,59
2106,2011,1,STAT,100,Statistics,176,411,243,125,163,63,52,75,15,13,12,10,8,6,1372
2107,2011,1,STAT,200,Statistical Analysis,1,12,0,2,11,3,4,3,0,0,1,0,1,1,39
2108,2011,1,STAT,212,Biostatistics,5,16,1,0,3,2,1,1,0,0,0,0,1,1,31
2109,2011,1,STAT,400,Statistics and Probability I,21,89,43,30,78,27,21,30,11,7,7,2,15,2,383
2110,2011,1,STAT,408,Actuarial Statistics I,2,2,6,3,3,3,2,3,1,0,1,0,1,0,27
2111,2011,1,STAT,410,Statistics and Probability II,22,24,11,5,8,5,5,7,5,1,5,0,7,0,105
2112,2011,1,STAT,420,Methods of Applied Statistics,3,37,7,0,24,0,0,0,0,0,1,0,1,0,73
2113,2011,1,STAT,429,Time Series Analysis,4,13,8,7,3,2,1,0,0,0,0,0,2,0,40
2114,2011,1,STAT,440,Statistical Data Management,4,18,9,0,5,2,0,1,0,0,0,0,0,0,39
2115,2011,1,STAT,448,Advanced Data Analysis,5,18,4,1,4,2,0,1,0,0,0,0,0,0,35
2116,2011,1,TAM,210,Introduction to Statics,0,18,10,20,27,31,27,8,30,12,27,5,32,1,248
2117,2011,1,TAM,211,Statics,10,39,32,26,27,51,30,16,44,20,26,28,31,2,382
2118,2011,1,TAM,212,Introductory Dynamics,0,4,9,15,32,27,20,29,17,13,12,4,21,0,203
2119,2011,1,TAM,251,Introductory Solid Mechanics,1,12,11,12,44,12,19,42,6,8,27,12,14,1,221
2120,2011,1,TAM,335,Introductory Fluid Mechanics,8,32,37,16,34,30,9,19,22,0,13,0,16,4,240
2121,2011,1,TAM,428,Mechanics of Composites,0,8,4,0,6,2,1,1,0,0,1,0,0,0,23
2122,2011,1,THEA,100,Practicum I,13,52,0,2,10,1,0,1,0,0,0,0,0,0,79
2123,2011,1,THEA,101,Introduction to Theatre Arts,124,113,32,27,16,13,2,1,2,0,0,0,1,1,332
2124,2011,1,TSM,100,Technical Systems in Agr,0,3,2,4,18,8,4,13,3,0,3,1,1,0,60
2125,2011,1,TSM,311,Humanity in the Food Web,2,34,4,3,4,0,2,0,0,0,0,0,0,1,50
2126,2011,1,UP,199,Urban Sustainability,4,9,10,3,10,3,2,2,0,0,0,0,0,0,43
2127,2011,1,UP,504,Urban History and Theory,4,7,5,4,0,0,1,0,0,0,0,0,0,0,21
2128,2012,0,AAS,100,Intro Asian American Studies,13,7,2,0,2,0,0,0,0,0,0,0,0,0,24
2129,2012,0,ACCY,301,Atg Measurement & Disclosure,2,3,6,5,2,1,2,1,0,0,0,0,0,0,22
2130,2012,0,ACCY,302,Decision Making for Atg,4,3,5,4,3,2,1,0,0,0,0,0,0,0,22
2131,2012,0,ACCY,303,Atg Institutions and Reg,0,3,4,3,8,2,1,0,0,0,0,0,0,0,21
2132,2012,0,ACCY,312,Principles of Taxation,1,6,2,1,11,3,1,5,1,0,1,0,0,0,32
2133,2012,0,ACCY,500,"Atg Measuremnt, Rpting & Cntrl",5,27,15,12,0,0,0,0,0,0,0,0,0,0,59
2134,2012,0,ACCY,510,Financial Reporting Standards,0,6,10,5,1,0,0,0,0,0,0,0,0,0,22
2135,2012,0,ACE,161,Microcomputer Applications,0,23,0,0,0,0,0,1,0,0,0,0,0,0,24
2136,2012,0,ANTH,103,Anthro in a Changing World,0,34,33,26,20,11,3,4,5,0,3,0,5,1,145
2137,2012,0,ANTH,209,"Food, Culture, and Society",11,16,4,1,1,0,0,0,0,0,0,0,0,0,33
2138,2012,0,ATMS,120,Severe and Hazardous Weather,155,32,6,7,11,5,2,5,0,0,2,0,3,2,230
2139,2012,0,BADM,300,The Legal Environment of Bus,22,45,2,2,5,7,0,0,0,0,0,0,0,0,83
2140,2012,0,BADM,310,Mgmt and Organizational Beh,0,22,17,17,7,2,4,1,1,0,2,0,1,0,74
2141,2012,0,BADM,320,Principles of Marketing,13,56,32,13,10,6,2,1,0,0,0,0,0,0,133
2142,2012,0,BADM,350,IT for Networked Organizations,1,15,9,6,6,2,4,1,0,1,0,0,1,0,46
2143,2012,0,BADM,380,International Business,0,2,2,7,6,3,2,0,0,0,0,0,0,0,22
2144,2012,0,BADM,567,Process Management,2,64,17,15,5,1,0,0,0,0,0,0,0,0,104
2145,2012,0,BADM,572,Stat for Mgt Decision Making,25,14,0,0,3,0,1,1,0,0,0,0,0,0,44
2146,2012,0,CHEM,102,General Chemistry I,0,3,6,5,10,6,7,8,6,4,2,1,7,0,65
2147,2012,0,CHEM,103,General Chemistry Lab I,0,6,3,9,11,3,1,0,0,0,0,0,3,0,36
2148,2012,0,CHEM,104,General Chemistry II,1,8,1,6,8,8,8,2,3,2,0,0,1,0,48
2149,2012,0,CHEM,105,General Chemistry Lab II,0,6,5,7,4,3,1,2,1,1,0,1,0,0,31
2150,2012,0,CHEM,232,Elementary Organic Chemistry I,2,12,6,4,18,7,3,24,6,0,6,0,7,2,97
2151,2012,0,CHEM,233,Elementary Organic Chem Lab I,0,14,3,4,23,1,2,7,2,0,0,0,0,0,56
2152,2012,0,CHEM,332,Elementary Organic Chem II,2,12,3,2,5,2,4,2,0,0,2,0,0,1,35
2153,2012,0,CHLH,100,Contemporary Health,19,13,14,5,11,6,3,0,2,1,0,0,3,1,78
2154,2012,0,CHLH,101,Introduction to Public Health,3,11,2,6,5,2,0,3,0,0,0,0,0,0,32
2155,2012,0,CHLH,206,Human Sexuality,16,14,10,5,8,10,4,5,2,0,0,2,1,1,78
2156,2012,0,CMN,212,Intro to Organizational Comm,0,3,2,1,4,4,2,3,2,0,0,0,0,0,21
2157,2012,0,CMN,230,Intro to Interpersonal Comm,0,5,5,1,9,2,1,3,1,0,0,0,1,0,28
2158,2012,0,CMN,260,Intro to Health Communication,1,10,11,4,11,6,5,3,0,0,1,0,3,2,57
2159,2012,0,CS,173,Discrete Structures,1,0,8,5,2,8,4,0,1,0,0,1,0,0,30
2160,2012,0,CS,225,Data Structures,1,12,6,4,8,2,3,4,5,0,3,0,7,1,56
2161,2012,0,CS,241,System Programming,2,3,2,1,4,2,2,4,0,0,3,0,3,0,26
2162,2012,0,CS,411,Database Systems,1,8,11,2,3,1,1,1,0,0,0,0,0,0,28
2163,2012,0,CS,421,Progrmg Languages & Compilers,1,4,2,2,1,4,1,2,1,0,0,1,2,0,21
2164,2012,0,CS,425,Distributed Systems,3,5,8,1,2,3,2,0,0,0,0,0,0,2,26
2165,2012,0,DANC,100,Intro to Contemporary Dance,7,17,13,4,5,5,3,3,0,1,0,1,2,2,63
2166,2012,0,EALC,250,Intro to Japanese Culture,1,7,2,7,4,0,0,1,0,0,0,0,0,0,22
2167,2012,0,ECE,210,Analog Signal Processing,1,2,3,7,2,6,3,1,3,0,0,0,0,0,28
2168,2012,0,ECE,313,Probability with Engrg Applic,1,2,1,5,3,3,0,5,3,0,1,3,1,0,28
2169,2012,0,ECE,329,Fields and Waves I,5,15,11,7,13,5,3,2,2,0,1,0,0,0,64
2170,2012,0,ECE,340,Semiconductor Electronics,4,4,4,5,6,3,6,4,6,1,3,0,4,1,51
2171,2012,0,ECE,342,Electronic Circuits,7,24,12,1,1,3,4,0,0,0,1,0,0,1,54
2172,2012,0,ECE,343,Electronic Circuits Laboratory,11,8,1,3,0,0,0,0,0,0,0,0,0,0,23
2173,2012,0,ECE,444,IC Device Theory & Fabrication,2,15,0,0,7,0,0,2,1,0,0,0,0,0,27
2174,2012,0,ECON,102,Microeconomic Principles,2,12,15,14,11,4,5,11,4,5,5,1,5,1,95
2175,2012,0,ECON,103,Macroeconomic Principles,3,24,5,4,7,3,0,7,0,0,0,0,2,0,55
2176,2012,0,ECON,202,Economic Statistics I,1,3,1,3,3,1,2,5,1,0,1,0,1,1,23
2177,2012,0,ECON,203,Economic Statistics II,13,10,5,11,4,3,5,1,1,1,1,0,2,3,60
2178,2012,0,ECON,302,Inter Microeconomic Theory,12,11,17,12,13,12,3,7,6,1,0,0,5,1,100
2179,2012,0,ESE,320,"Water Planet, Water Crisis",4,8,1,3,7,2,0,2,0,0,0,0,0,0,27
2180,2012,0,FIN,221,Corporate Finance,3,14,4,4,5,0,0,2,0,0,0,0,0,1,33
2181,2012,0,FIN,511,Investments,3,32,10,14,5,1,0,1,0,0,0,0,0,0,66
2182,2012,0,FIN,580,Advanced Corporate Finance,0,18,7,5,0,0,0,0,0,0,0,0,0,0,30
2183,2012,0,FSHN,120,Contemporary Nutrition,6,5,3,2,2,1,2,0,0,0,0,0,1,0,22
2184,2012,0,GEOL,118,Natural Disasters,4,10,4,3,3,2,1,1,0,2,1,1,3,0,35
2185,2012,0,HDFS,105,Intro to Human Development,0,36,0,0,3,0,0,0,0,0,0,0,0,1,40
2186,2012,0,HIST,100,Global History,2,14,6,0,1,1,0,0,0,0,0,0,0,0,24
2187,2012,0,IS,502,Libraries Info and Society,2,28,25,11,0,2,0,0,0,0,0,0,0,0,68
2188,2012,0,KIN,249,Sport & Modern Society,0,13,0,0,9,0,0,2,0,0,0,0,0,0,24
2189,2012,0,MACS,100,Intro to Popular TV & Movies,1,19,0,0,2,2,1,0,0,0,1,1,0,0,27
2190,2012,0,MATH,220,Calculus,2,2,2,2,2,2,1,3,2,0,4,1,2,0,25
2191,2012,0,MATH,231,Calculus II,2,9,3,3,9,4,3,7,0,1,3,0,2,2,48
2192,2012,0,MATH,241,Calculus III,4,8,5,8,7,4,8,6,6,3,1,1,1,1,63
2193,2012,0,MATH,285,Intro Differential Equations,3,15,0,0,14,0,0,8,0,0,1,0,1,0,42
2194,2012,0,MATH,415,Applied Linear Algebra,0,2,6,8,5,7,9,4,3,1,1,0,2,1,49
2195,2012,0,MATH,444,Elementary Real Analysis,3,3,3,2,5,3,3,3,0,0,0,0,0,1,26
2196,2012,0,MCB,150,Molec & Cellular Basis of Life,1,3,5,6,10,9,2,1,4,1,2,6,3,1,54
2197,2012,0,MCB,246,Human Anatomy & Physiology II,3,8,2,6,11,4,6,10,1,1,1,1,1,0,55
2198,2012,0,MCB,450,Introductory Biochemistry,2,4,7,10,7,10,7,5,3,9,2,3,0,0,69
2199,2012,0,PHYS,101,College Physics: Mech & Heat,14,10,10,10,11,6,7,4,6,2,3,5,2,1,91
2200,2012,0,PHYS,102,College Physics: E&M & Modern,1,4,4,8,10,8,3,1,1,1,0,0,0,0,41
2201,2012,0,PHYS,211,University Physics: Mechanics,1,5,3,3,3,5,0,0,0,1,0,0,0,1,22
2202,2012,0,PHYS,212,University Physics: Elec & Mag,2,13,18,14,9,5,4,4,0,0,0,0,2,2,73
2203,2012,0,PHYS,213,Univ Physics: Thermal Physics,6,5,10,6,1,5,7,7,5,1,1,0,0,0,54
2204,2012,0,PHYS,214,Univ Physics: Quantum Physics,6,3,5,5,8,1,7,1,2,1,1,0,0,1,41
2205,2012,0,PS,101,Intro to US Gov & Pol,0,1,3,7,6,6,0,3,0,0,0,0,1,0,27
2206,2012,0,PS,280,Intro to Intl Relations,0,1,2,6,4,1,2,2,0,1,0,0,3,1,23
2207,2012,0,PS,305,The US Supreme Court,0,4,6,3,4,3,2,2,0,0,1,1,0,0,26
2208,2012,0,PSYC,100,Intro Psych,2,5,1,7,7,4,4,5,2,1,3,1,3,0,45
2209,2012,0,PSYC,201,Intro to Social Psych,10,4,0,2,5,3,2,0,1,0,0,0,0,0,27
2210,2012,0,RLST,110,World Religions,0,4,2,2,3,3,1,2,2,0,2,0,1,0,22
2211,2012,0,RST,218,Entrepreneurship,13,7,11,1,1,0,0,1,0,0,0,0,0,0,34
2212,2012,0,SOC,100,Introduction to Sociology,4,17,8,8,13,8,3,6,2,0,7,0,4,2,82
2213,2012,0,SOC,350,Technology and Society,0,7,0,0,11,0,0,5,0,0,1,0,1,0,25
2214,2012,0,SOCW,410,Social Welfare Pol and Svcs,0,23,4,0,1,0,0,0,0,0,0,0,0,0,28
2215,2012,0,SPED,117,The Culture of Disability,0,23,0,0,2,0,0,0,0,0,0,0,0,0,25
2216,2012,0,STAT,100,Statistics,4,32,4,2,16,5,2,6,2,0,4,1,0,0,78
2217,2012,0,STAT,400,Statistics and Probability I,2,21,2,2,5,0,3,2,0,0,1,0,2,0,40
2218,2012,0,STAT,410,Statistics and Probability II,3,11,2,2,0,1,0,4,2,1,1,0,1,1,29
2219,2012,0,STAT,440,Statistical Data Management,7,17,5,0,1,0,0,1,0,0,0,0,0,0,31
2220,2012,0,TAM,212,Introductory Dynamics,0,7,3,1,5,4,3,3,6,3,2,0,9,2,48
2221,2012,0,TAM,251,Introductory Solid Mechanics,1,5,0,5,5,1,0,2,0,2,3,0,1,0,25
2222,2012,0,TAM,335,Introductory Fluid Mechanics,0,5,8,5,5,7,3,1,0,2,0,0,0,0,36
2223,2012,1,AAS,100,Intro Asian American Studies,34,100,24,10,7,4,6,0,0,2,3,1,0,0,191
2224,2012,1,ABE,430,Project Management,0,20,16,11,40,10,1,6,1,0,0,0,0,0,105
2225,2012,1,ACCY,200,Fundamentals of Accounting,3,59,43,43,36,22,35,16,19,3,6,2,3,0,290
2226,2012,1,ACCY,201,Accounting and Accountancy I,29,73,124,138,124,95,68,40,19,0,12,0,5,3,730
2227,2012,1,ACCY,202,Accounting and Accountancy II,12,88,21,36,30,7,12,20,2,0,2,0,1,1,232
2228,2012,1,ACCY,301,Atg Measurement & Disclosure,8,50,62,68,79,16,8,3,0,0,2,0,2,0,298
2229,2012,1,ACCY,302,Decision Making for Atg,7,47,66,65,67,22,7,1,1,1,0,0,2,0,286
2230,2012,1,ACCY,303,Atg Institutions and Reg,9,27,49,57,42,14,6,6,2,0,1,0,0,0,213
2231,2012,1,ACCY,304,Accounting Control Systems,7,33,35,37,54,18,6,3,0,0,0,0,0,0,193
2232,2012,1,ACCY,312,Principles of Taxation,11,28,43,42,30,18,11,4,0,1,2,1,0,0,191
2233,2012,1,ACCY,405,Assurance and Attestation,3,39,54,74,55,12,11,1,1,0,0,0,0,1,251
2234,2012,1,ACCY,500,"Atg Measuremnt, Rpting & Cntrl",0,52,15,16,5,0,0,0,0,0,0,0,0,0,88
2235,2012,1,ACCY,503,Managerial Accounting,2,39,12,13,8,1,0,0,0,0,0,0,0,0,75
2236,2012,1,ACCY,510,Financial Reporting Standards,0,26,37,33,35,13,2,0,0,0,0,0,0,0,146
2237,2012,1,ACCY,515,Auditing & Assurance Standards,1,13,4,8,26,10,0,2,0,0,0,0,0,0,64
2238,2012,1,ACCY,517,Financial Statement Analysis,0,31,6,8,13,8,1,1,0,0,0,0,0,0,68
2239,2012,1,ACE,161,Microcomputer Applications,0,160,0,0,55,0,0,19,0,0,5,0,3,0,242
2240,2012,1,ACE,240,Personal Financial Planning,18,32,22,18,20,14,4,3,3,1,0,1,1,0,137
2241,2012,1,ACE,251,The World Food Economy,13,25,13,29,20,14,7,10,1,0,1,1,4,0,138
2242,2012,1,ACE,306,Food Law,5,10,8,6,6,4,1,1,0,0,0,0,0,0,41
2243,2012,1,ACE,310,Natural Resource Economics,2,11,21,19,33,20,10,7,2,0,1,0,0,0,126
2244,2012,1,ACE,345,Finan Decision Indiv Sm Bus,0,46,13,21,10,6,2,0,0,0,0,0,0,0,98
2245,2012,1,ACE,428,Commodity Futures and Options,6,27,27,19,15,9,7,6,3,1,2,2,1,0,125
2246,2012,1,ACE,444,Finan Serv & Invest Plan,3,9,15,11,15,12,3,2,0,0,6,0,3,0,79
2247,2012,1,ADV,300,Introduction to Advertising,24,254,27,36,188,11,7,45,1,1,7,1,4,3,609
2248,2012,1,ADV,310,Intro to Public Relations,0,17,18,16,49,7,6,6,0,0,1,0,2,0,122
2249,2012,1,ADV,450,Content Creation,0,12,20,22,39,19,17,13,2,1,0,0,1,0,146
2250,2012,1,ADV,483,Audience Analysis,3,8,24,21,13,1,2,0,0,0,0,0,0,0,72
2251,2012,1,ADV,493,Advertising and Society,103,30,10,8,5,0,1,0,0,0,0,0,0,0,157
2252,2012,1,AE,202,Aerospace Flight Mechanics,10,11,8,10,2,4,2,1,0,0,0,0,1,0,49
2253,2012,1,AE,311,Incompressible Flow,0,22,1,0,35,0,2,12,0,0,1,0,0,1,74
2254,2012,1,AE,321,Mechs of Aerospace Structures,1,9,6,7,10,12,10,10,1,7,5,0,4,2,84
2255,2012,1,AE,352,Aerospace Dynamical Systems,4,6,9,12,10,11,10,4,0,1,1,0,3,1,72
2256,2012,1,AFRO,101,"Black America, 1619-Present",8,0,2,2,5,3,2,0,1,1,0,0,0,2,26
2257,2012,1,AGED,380,Leadership in Groups and Teams,12,18,18,12,0,1,0,0,1,0,0,0,0,0,62
2258,2012,1,AHS,199,Undergraduate Open Seminar,46,0,0,0,0,0,0,2,0,0,0,0,0,0,48
2259,2012,1,ANSC,100,Intro to Animal Sciences,21,74,0,11,63,0,7,13,0,0,2,0,0,0,191
2260,2012,1,ANSC,250,Companion Animals in Society,0,162,0,21,10,5,1,4,1,0,0,0,2,0,206
2261,2012,1,ANSC,298,Undergraduate Seminar,0,60,3,0,3,0,0,0,0,0,0,0,0,1,67
2262,2012,1,ANSC,305,Human Animal Interactions,0,22,0,2,1,1,0,0,1,0,0,0,1,0,28
2263,2012,1,ANSC,363,Behavior of Domestic Animals,0,58,0,0,11,0,0,0,0,0,0,0,0,0,69
2264,2012,1,ANSC,498,Integrating Animal Sciences,0,58,2,4,2,0,0,0,0,0,0,0,0,1,67
2265,2012,1,ANTH,101,Introduction to Anthropology,21,223,13,12,35,0,1,2,0,0,0,0,2,1,310
2266,2012,1,ANTH,103,Anthro in a Changing World,1,118,16,48,25,30,9,5,2,0,2,0,7,3,266
2267,2012,1,ANTH,105,World Archaeology,0,14,13,9,13,12,6,6,7,1,0,1,1,0,83
2268,2012,1,ANTH,209,"Food, Culture, and Society",72,57,35,28,36,11,17,6,5,0,2,0,8,2,279
2269,2012,1,ANTH,246,Forensic Science,0,20,0,0,64,0,0,22,0,0,6,0,4,1,117
2270,2012,1,ARCH,199,Undergraduate Open Seminar,52,30,29,15,11,1,0,2,0,0,0,0,6,3,149
2271,2012,1,ARCH,595,Spec Prob Struct Theory & Des,14,14,5,6,6,0,4,0,0,0,0,0,0,0,49
2272,2012,1,ARTD,226,Product Innovation,3,7,7,1,9,1,1,0,0,0,0,0,0,0,29
2273,2012,1,ASTR,100,Introduction to Astronomy,59,146,130,79,100,77,31,44,26,20,7,2,20,3,744
2274,2012,1,ASTR,122,Stars and Galaxies,4,51,8,5,31,5,2,15,0,1,6,3,2,1,134
2275,2012,1,ASTR,210,Introduction to Astrophysics,6,10,4,9,4,5,2,2,1,0,0,0,1,2,46
2276,2012,1,ATMS,100,Introduction to Meteorology,81,147,86,65,75,25,17,8,1,2,2,0,3,1,513
2277,2012,1,ATMS,120,Severe and Hazardous Weather,303,93,23,23,20,18,6,3,3,1,3,1,4,1,502
2278,2012,1,ATMS,140,Climate and Global Change,0,59,0,0,31,0,0,5,0,0,1,0,1,0,97
2279,2012,1,ATMS,201,General Physical Meteorology,11,21,0,4,1,0,0,0,0,0,0,0,0,0,37
2280,2012,1,BADM,300,The Legal Environment of Bus,28,143,13,21,129,23,21,66,7,7,24,2,2,0,486
2281,2012,1,BADM,310,Mgmt and Organizational Beh,56,139,128,89,81,22,20,7,3,4,0,1,0,0,550
2282,2012,1,BADM,320,Principles of Marketing,157,248,122,69,55,18,6,3,2,0,2,0,0,1,683
2283,2012,1,BADM,322,Marketing Research,2,10,9,18,4,3,0,2,2,0,0,0,0,0,50
2284,2012,1,BADM,323,Marketing Communications,0,10,33,7,3,0,0,0,0,0,0,0,0,0,53
